word,score
hassam,0.0
hassel,0.0
hassid,0.0
hassidic,0.0
hassidim,0.0
hassidism,0.0
hassium,0.0
hassle,-0.5017
hassock,0.0
hastate,0.15793
hastate leaf,0.12208
haste,-0.26203000000000004
hasten,0.0
hastily,0.12208
hastinapura,0.0
hastiness,-0.19821
hastings,0.0
hasty,-0.18834
hasty defence,0.0
hasty defense,0.0
hasty pudding,0.0
hat,0.09506
hat shop,0.0
hat trick,0.0
hatband,0.0
hatbox,0.0
hatch,0.057645
hatchback,0.0
hatchback door,0.0
hatcheck girl,0.0
hatched,0.0
hatchel,0.08913
hatchery,0.0
hatchet,0.0
hatchet job,-0.38925
hatchet man,0.12245999999999999
hatching,0.0
hatchling,0.0
hatchway,0.0
hate,-0.7930900000000001
hate mail,-0.19821
hated,-0.08901
hateful,-0.76927
hatefully,0.15793
hatefulness,-0.031180000000000003
hatemonger,-0.33433
hater,-0.63463
hatful,0.0
hatha yoga,-0.07997
hathaway,-0.07997
hatiora,0.0
hatiora gaertneri,0.0
hatless,-0.38925
hatmaker,0.0
hatpin,0.0
hatrack,0.0
hatred,-0.68112
hatted,-0.0611
hatter,0.0
hatteras island,0.0
hattiesburg,0.0
hauberk,0.0
haughtily,0.15793
haughtiness,-0.031180000000000003
haughty,-0.20373
haul,0.0
haul away,0.0
haul off,0.0
haul up,0.0
haulage,0.0
hauler,0.12208
haulier,0.12208
hauling,0.0
haulm,0.0
haunch,0.0
haunt,0.0
haunted,0.00759
haunting,0.15506
hausa,0.0
hausen,0.0
hausmannite,0.0
haussa,0.0
haustorium,0.0
hautbois,0.0
hautboy,0.0
haute couture,0.0
haute cuisine,0.12208
haute-normandie,0.0
hauteur,-0.031180000000000003
havana,0.0
havasupai,0.0
have,0.11429500000000001
have a ball,-0.19821
have a bun in the oven,0.0
have a fit,-0.19821
have a go,0.0
have a go at it,0.08478
have a good time,-0.19821
have a look,-0.07997
have down,0.0
have got,0.15793
have in mind,0.0
have intercourse,0.08478
have it away,0.08478
have it coming,0.27578
have it off,0.08478
have kittens,-0.19821
have on,-0.19821
have sex,0.08478
have the best,-0.38925
have words,-0.42036
have young,0.0
have-not,0.0
have-to doe with,0.0
havel,0.0
havelock,0.0
haven,0.0
haverhill fever,0.0
haversack,0.0
haversian canal,0.0
havoc,-0.27105999999999997
haw,0.0
haw-haw,0.0
hawai'i,0.0
hawaii,0.0
hawaii island,0.0
hawaii standard time,0.0
hawaii time,0.0
hawaii volcanoes national park,0.0
hawaiian,0.0
hawaiian capital,0.0
hawaiian dancing,0.0
hawaiian guitar,0.0
hawaiian honeycreeper,0.0
hawaiian islands,0.0
hawala,-0.28345
hawfinch,0.0
hawk,0.0
hawk moth,0.12208
hawk nose,0.0
hawk owl,0.0
hawk's-beard,0.0
hawk's-beards,0.0
hawk-eyed,0.12208
hawkbill,0.0
hawkbit,0.0
hawker,0.0
hawkeye state,0.0
hawking,0.0
hawkins,0.0
hawkish,0.0
hawkishness,0.12208
hawkmoth,0.12208
hawksbill,0.0
hawksbill turtle,0.0
hawkshaw,0.0
hawkweed,-0.0296
hawkyns,0.0
haworth,0.0
hawse,0.0
hawsehole,0.0
hawsepipe,0.0
hawser,0.0
hawser bend,0.0
hawthorn,0.0
hawthorne,0.0
hay,0.0
hay bacillus,0.0
hay bale,0.0
hay conditioner,0.0
hay fever,-0.19821
hay-scented,0.0
hay-scented fern,0.0
hayastan,0.0
haycock,0.0
haydn,0.0
hayek,0.0
hayes,0.0
hayfield,0.0
hayfork,0.0
haying,0.0
haying time,0.0
hayloft,0.0
haym salomon,0.0
haymaker,-0.12619
haymaking,0.23008
haymow,0.0
hayrack,0.0
hayrick,0.0
hayrig,0.0
hays,0.0
hayseed,-0.39474000000000004
haystack,0.0
hayti,0.0
haywire,-0.07840499999999999
haywood,0.0
hazan,0.0
hazard,-0.519155
hazard insurance,-0.07997
hazardia,0.0
hazardia cana,0.0
hazardous,-0.52272
hazardously,-0.05621
hazardousness,-0.19821
haze,-0.029315
haze over,-0.07997
hazel,0.0
hazel alder,0.0
hazel mouse,0.0
hazel tree,0.0
hazel-brown,0.0
hazelnut,0.0
hazelnut tree,0.0
hazelwood,0.0
hazily,0.0
haziness,0.052860000000000004
hazlitt,0.0
hazmat,0.0
hazy,-0.35233000000000003
hb,0.0
hcfc,0.0
hcg,0.0
hdl,0.15793
hdl cholesterol,0.15199000000000001
hdtv,0.0
he,0.0
he-goat,-0.07997
he-huckleberry,0.0
he-man,0.0
head,0.21723499999999998
head ache,0.0
head and shoulders above,0.28394
head blight,-0.17327
head cabbage,0.0
head cabbage plant,0.0
head cold,-0.28345
head count,0.0
head covering,0.0
head crash,0.0
head for the hills,0.0
head game,0.0
head gasket,0.0
head gate,0.0
head home,0.0
head honcho,0.17826
head lettuce,0.0
head lice,-0.28345
head linesman,0.0
head louse,0.0
head nurse,0.0
head of hair,0.0
head of household,0.0
head of state,0.0
head off,0.0
head over heels,-0.07997
head register,0.0
head restraint,0.0
head rhyme,0.0
head sea,0.0
head shop,0.0
head smut,-0.34088
head start,0.0
head teacher,0.0
head tone,0.0
head trip,0.23008
head up,0.0
head voice,0.0
head word,0.0
head-in-the-clouds,-0.02386
head-on,-0.061375
head-shrinker,-0.02298
head-to-head,0.0
headache,-0.67643
headache powder,0.0
headband,0.0
headboard,0.0
headbutt,0.0
headcheese,0.0
headcount,0.0
headcounter,0.0
headdress,0.0
headed,0.010440000000000001
header,0.0
headfast,0.0
headfirst,0.06104
headfish,0.0
headful,0.0
headgear,0.0
headhunter,-0.02298
heading,0.0
headlamp,0.0
headland,0.0
headless,-0.51051
headlight,0.0
headlike,0.0
headline,-6.500000000000001e-05
headliner,0.0
headlinese,-0.07997
headlock,0.0
headlong,0.10841
headman,0.0
headmaster,0.0
headmastership,0.0
headmistress,0.0
headmistressship,0.0
headphone,0.0
headpiece,0.0
headpin,0.0
headquarter,0.0
headquarters,0.0
headquarters staff,0.0
headrace,0.0
headrest,0.0
headroom,0.0
heads-up,0.10867
headsail,0.0
headscarf,0.0
headset,0.0
headshake,0.0
headshaking,0.0
headship,0.0
headshot,0.0
headsman,0.0
headspace,0.0
headspring,0.0
headstall,0.0
headstand,0.0
headstock,0.0
headstone,0.0
headstream,0.0
headstrong,-0.06026
headwaiter,0.0
headwater,0.0
headway,0.0
headwind,0.0
headword,0.0
heady,-5e-05
heal,0.65322
heal all,0.0
healed,0.12712
healer,0.0
healing,0.321655
healing herb,0.0
health,0.49088000000000004
health and human services,0.0
health care,-0.17168
health care delivery,0.21734
health care provider,0.0
health check,0.12208
health club,0.12208
health code,0.17826
health facility,0.0
health food,0.21734
health hazard,0.20073
health insurance,-0.05621
health maintenance organization,0.0
health problem,-0.38925
health profession,0.0
health professional,0.0
health spa,0.12208
healthcare,-0.06477000000000001
healthcare delivery,0.21734
healthcare facility,0.0
healthful,0.37761
healthfulness,0.44363
healthier,0.21734
healthily,0.15793
healthiness,0.21734
healthy,0.73755
heap,-0.13069999999999998
heap up,-0.07997
heaps,-0.099105
hear,0.0
hear out,0.17826
hearable,0.17826
heard,0.12208
hearer,0.0
hearing,0.0
hearing aid,0.0
hearing disorder,-0.34088
hearing dog,0.0
hearing examiner,0.0
hearing impairment,-0.34088
hearing loss,0.0
hearing officer,0.0
hearing-impaired,0.12208
hearken,0.0
hearsay,0.0
hearsay evidence,-0.34088
hearsay rule,-0.17327
hearse,0.0
hearst,0.0
heart,0.5212600000000001
heart and soul,0.140005
heart attack,-0.19821
heart block,-0.34088
heart cherry,0.0
heart disease,-0.70406
heart failure,-0.42036
heart line,0.17826
heart massage,0.0
heart monitor,0.0
heart murmur,0.0
heart muscle,0.0
heart of dixie,0.0
heart pea,0.0
heart rate,0.0
heart rhythm,0.0
heart specialist,0.0
heart surgeon,0.0
heart surgery,0.0
heart urchin,0.0
heart valve,0.0
heart ventricle,0.0
heart-healthy,-0.13964000000000001
heart-leaf,0.0
heart-leaved aster,0.0
heart-lung machine,0.0
heart-shaped,0.15793
heart-to-heart,0.07354
heart-whole,0.28394
heartache,-0.4938
heartbeat,0.33532
heartbreak,-0.62767
heartbreaker,0.0
heartbreaking,-0.48981
heartbroken,-0.78571
heartburn,-0.51156
heartburning,-0.1665
hearten,0.15793
heartening,0.21734
heartfelt,0.0
hearth,0.0
hearth money,0.0
hearthrug,0.0
hearthstone,0.0
heartily,0.21734
heartiness,-0.16054000000000002
heartland,0.0
heartleaf,0.0
heartleaf arnica,0.0
heartleaf manzanita,0.12208
heartless,-0.59754
heartlessly,0.15793
heartlessness,-0.38925
heartrending,-0.42036
heartrot,0.0
hearts,0.0
heartsease,-0.00517
heartseed,0.0
heartsick,-0.42249
heartsickness,-0.26536
heartstrings,-0.031180000000000003
heartthrob,0.0
heartwarming,0.15793
heartwood,0.0
hearty,0.53055
heat,-0.071105
heat barrier,0.0
heat content,0.0
heat dissipation,0.0
heat energy,0.0
heat engine,0.0
heat exchanger,0.0
heat exhaustion,-0.34088
heat flash,-0.01819
heat hyperpyrexia,-0.19821
heat lamp,0.0
heat lightning,0.0
heat of condensation,0.0
heat of dissociation,0.0
heat of formation,0.0
heat of fusion,0.0
heat of solidification,0.0
heat of solution,0.0
heat of sublimation,0.0
heat of transformation,0.0
heat of vaporisation,0.0
heat of vaporization,0.0
heat prostration,-0.34088
heat pump,0.0
heat rash,0.12208
heat ray,0.0
heat shield,-0.07997
heat sink,0.0
heat unit,0.0
heat up,0.0
heat wave,0.0
heat-absorbing,0.0
heat-releasing,0.0
heat-seeking missile,0.0
heatable,0.28394
heated,0.09158
heated up,0.12208
heatedly,0.12208
heater,0.0
heath,0.0
heath aster,0.0
heath family,0.0
heath hen,-0.0296
heath pea,0.0
heath violet,0.0
heathen,-0.34499
heathenish,-0.38925
heathenism,0.0
heather,0.0
heather bell,0.0
heather mixture,0.0
heathfowl,0.0
heathland,0.0
heathlike,-0.0611
heating,0.0
heating element,0.0
heating oil,0.0
heating pad,0.0
heating plant,0.0
heating system,0.0
heatless,0.0
heatstroke,-0.19821
heaume,0.0
heave,-0.23656000000000002
heave up,0.0
heaven,0.6602100000000001
heaven-sent,0.36466
heavenly,0.0
heavenly body,0.0
heavenly city,0.0
heavenly jewel,0.12208
heavens,0.0
heavenward,0.0
heavenwardly,0.0
heavenwards,0.0
heaver,0.0
heaves,-0.34088
heavier-than-air,0.0
heavier-than-air craft,0.0
heavily,0.02023
heavily traveled,0.0
heaviness,-0.12494000000000001
heaving,-0.04807
heaviside,0.0
heaviside layer,0.0
heavy,-0.008570000000000001
heavy cream,0.0
heavy hitter,0.0
heavy hydrogen,0.0
heavy lifting,-0.34088
heavy metal,0.0
heavy metal music,0.0
heavy particle,0.0
heavy spar,0.0
heavy swell,0.0
heavy water,0.0
heavy weapon,0.0
heavy whipping cream,0.15793
heavy-armed,0.12208
heavy-coated,0.0
heavy-duty,0.0
heavy-footed,-0.19821
heavy-handed,-0.40962
heavy-laden,-0.0296
heavy-limbed,0.12208
heavyhearted,-0.28345
heavyheartedness,-0.39474000000000004
heavyset,0.0
heavyweight,-0.11482
hebbel,0.0
hebdomad,0.0
hebdomadal,0.0
hebdomadally,-0.28345
hebdomadary,0.0
hebe,-0.07997
hebei,0.0
hebei province,0.0
hebephrenia,-0.08901
hebephrenic,-0.05621
hebephrenic schizophrenia,-0.08901
hebetude,-0.05621
hebraic,0.0
hebraic alphabet,0.0
hebraical,0.0
hebraism,0.0
hebraist,0.0
hebrew,0.0
hebrew alphabet,0.0
hebrew calendar,0.0
hebrew lesson,0.0
hebrew script,0.0
hebrew scripture,0.0
hebrews,-0.10450999999999999
hebridean,0.0
hebridean islands,0.0
hebridean isles,0.0
hebrides,0.0
hecate,0.0
hecatomb,0.0
hecht,0.0
heckelphone,0.12208
heckle,0.069245
heckler,0.0
heckling,0.0
hectare,0.0
hectic,-0.50272
hectically,0.17826
hectogram,0.0
hectograph,-0.039985
hectoliter,0.0
hectolitre,0.0
hectometer,0.0
hectometre,0.0
hector,0.06104
hector berlioz,0.0
hector hevodidbon,0.0
hector hugh munro,0.0
hedeoma,0.0
hedeoma oil,0.0
hedeoma pulegioides,0.0
hedera,0.0
hedera helix,0.0
hedge,-0.002995
hedge bindweed,0.0
hedge fund,0.0
hedge garlic,0.0
hedge in,0.0
hedge maple,0.0
hedge mustard,0.0
hedge nettle,-0.09134
hedge pink,0.0
hedge sparrow,0.0
hedge thorn,0.0
hedge trimmer,0.0
hedge violet,0.0
hedged,-0.07997
hedgefund,0.0
hedgehog,0.0
hedgehog cactus,0.12208
hedgehog cereus,0.0
hedgehop,0.0
hedger,0.08459
hedgerow,0.0
hedging,0.0
hediondilla,0.0
hedjaz,0.0
hedonic,0.21734
hedonism,0.06707
hedonist,0.17826
hedonistic,0.21734
hedysarum,0.0
hedysarum boreale,0.0
hedysarum coronarium,0.0
hee-haw,0.0
heebie-jeebies,-0.08901
heed,0.0
heedful,0.24827
heedfully,0.17826
heedfulness,0.17826
heedless,-0.35694000000000004
heedlessly,-0.28345
heedlessness,0.09125
heel,-0.025795
heel counter,0.0
heelbone,0.0
heels over head,-0.07997
hefa,0.0
heft,0.0
heft up,0.0
heftiness,0.0049299999999999995
hefty,-0.32082
hegari,0.0
hegel,0.0
hegelian,0.0
hegemon,0.0
hegemony,0.0
hegira,0.1552
heidegger,0.0
heidelberg man,0.0
heifer,0.0
height,0.0
heighten,0.34197
heightening,0.15793
heights,0.0
heilong,0.0
heilong jiang,0.0
heimdal,0.0
heimdall,0.0
heimdallr,0.0
heimlich maneuver,0.0
heimlich manoeuvere,0.0
heinlein,0.0
heinous,-0.55516
heinously,-0.19821
heinousness,-0.40371
heinrich boell,0.0
heinrich engelhard steinway,0.0
heinrich hertz,0.0
heinrich himmler,0.0
heinrich rudolph hertz,0.0
heinrich schliemann,0.0
heinrich theodor boell,0.0
heinrich von kleist,0.0
heinz,0.0
heir,0.0
heir apparent,-0.34088
heir presumptive,0.0
heir-at-law,0.0
heiress,0.0
heirloom,0.0
heisenberg,0.0
heist,-0.092735
heitor villa-lobos,0.0
hejaz,0.0
hejira,0.1552
hel,0.0
hela,0.0
held,0.0
helen,0.0
helen adams keller,0.0
helen hayes,0.0
helen hunt jackson,0.0
helen keller,0.0
helen laura sumner woodbury,0.0
helen maria fiske hunt jackson,0.0
helen newington wills,0.0
helen of troy,0.0
helen porter mitchell,0.0
helen traubel,0.0
helen wills,0.0
helen wills moody,0.0
helena,0.0
helenium,0.0
helenium autumnale,0.0
helenium hoopesii,0.0
helenium puberulum,0.0
heleodytes,0.0
heliac,0.0
heliacal,0.0
heliamphora,0.0
helianthemum,0.0
helianthemum canadense,0.0
helianthemum scoparium,0.0
helianthus,0.0
helianthus angustifolius,0.0
helianthus annuus,0.0
helianthus giganteus,0.0
helianthus laetiflorus,0.0
helianthus maximilianii,0.0
helianthus petiolaris,0.0
helianthus tuberosus,0.0
helical,0.0
helichrysum,0.0
helichrysum bracteatum,0.0
helichrysum secundiflorum,0.0
helicidae,0.0
helicon,0.0
helicopter,0.0
helicteres,0.0
helicteres isora,0.0
heliobacter,0.0
heliobacter pylori,-0.07997
heliocentric,0.0
heliocentric parallax,0.0
heliogram,0.0
heliograph,0.0
heliogravure,0.0
heliolatry,0.0
heliometer,0.0
heliopause,0.0
heliophila,0.0
heliopsis,0.0
helios,0.0
heliosphere,0.0
heliotherapy,-0.08901
heliothis,0.0
heliothis moth,0.0
heliothis zia,0.23008
heliotrope,0.0
heliotropism,0.0
heliotype,0.0
heliozoa,0.0
heliozoan,0.12208
heliport,0.0
helipterum,0.0
helipterum manglesii,0.0
helium,0.0
helium group,0.0
helix,0.0
helix angle,0.0
helix aspersa,0.0
helix hortensis,-0.08901
helix pomatia,0.12208
hell,-0.61988
hell dust,0.0
hell on earth,-0.28345
hell raising,-0.34088
hell to pay,-0.26536
hell's half acre,0.0
hell's kitchen,0.0
hell-bent,0.15793
hell-for-leather,0.0
hell-kite,0.0
hell-rooster,0.0
helladic civilisation,0.0
helladic civilization,0.0
helladic culture,0.0
hellbender,0.0
hellcat,-0.34088
hellebore,0.0
helleborine,0.0056
helleborus,0.0
helleborus foetidus,-0.38925
helleborus niger,0.0
helleborus orientalis,0.0
helleborus viridis,0.0
hellene,0.0
hellenic,0.0
hellenic language,0.0
hellenic republic,0.0
hellenism,0.12208
hellenistic,0.0
hellenistical,0.0
heller,0.0
helleri,0.0
hellespont,0.0
hellfire,0.0
hellgrammiate,0.0
hellhole,-0.71949
hellhound,-0.22494
hellion,0.0
hellish,-0.56912
hellishly,-0.19821
hellman,0.0
hello,0.0
helm,0.0
helmet,0.06685
helmet flower,0.0
helmet orchid,0.0
helmet-shaped,0.12208
helmeted,-0.28345
helmetflower,0.0
helmholtz,0.0
helminth,0.0
helminthiasis,0.15793
helminthic,0.36466
helminthostachys,0.0
helminthostachys zeylanica,0.0
helmsman,0.0
helmut heinrich waldemar schmidt,0.0
helmut schmidt,0.0
heloderma,0.0
heloderma horridum,0.0
heloderma suspectum,-0.07997
helodermatidae,0.0
heloise,0.0
helot,0.0
helotiaceae,0.0
helotiales,0.0
helotium,0.0
help,0.489265
help desk,0.0
help oneself,-0.07997
help out,0.0
helpdesk,0.0
helper,0.0
helper cell,0.0
helper t cell,0.0
helpful,0.63321
helpfully,0.21734
helpfulness,0.16575
helping,0.0
helping hand,-0.08901
helpless,-0.64265
helplessly,0.12208
helplessness,-0.30176
helpmate,0.17826
helpmeet,0.17826
helsingfors,0.0
helsinki,0.0
helter-skelter,-0.05709500000000001
helve,0.0
helvella,0.0
helvella acetabulum,0.0
helvella crispa,0.0
helvella sulcata,-0.07997
helvellaceae,0.0
helvetica,0.0
helwingia,0.0
helxine,0.0
helxine soleirolia,0.0
hem,0.0
hem and haw,0.0
hem in,0.19229000000000002
hemachatus,0.0
hemachatus haemachatus,0.0
hemagglutinate,0.0
hemagglutination,0.0
hemal,0.0
hemal arch,0.0
hemangioma,0.0
hemangioma simplex,0.0
hematal,0.0
hematemesis,0.0
hematic,0.0
hematin,0.0
hematinic,0.0
hematite,0.0
hematocele,0.0
hematochezia,0.0
hematochrome,0.0
hematocoele,0.0
hematocolpometra,0.0
hematocolpos,-0.07997
hematocrit,0.0
hematocyst,0.0
hematocytopenia,0.0
hematocyturia,0.0
hematogenesis,0.0
hematogenic,0.0
hematohiston,0.0
hematoidin,0.0
hematologic,0.0
hematological,0.0
hematologist,0.0
hematology,0.0
hematolysis,0.0
hematoma,-0.50434
hematopoeitic stem cell,0.0
hematopoiesis,0.0
hematopoietic,0.0
hematuria,0.15793
heme,0.0
hemeralopia,-0.1665
hemerobiid,0.0
hemerobiid fly,0.0
hemerobiidae,0.0
hemerocallidaceae,-0.19821
hemerocallis,0.0
hemerocallis flava,0.0
hemerocallis lilio-asphodelus,0.0
hemiacetal,0.0
hemianopia,0.0
hemianopic scotoma,0.0
hemianopsia,0.0
hemiascomycetes,0.0
hemic,0.0
hemicrania,0.0
hemicycle,0.0
hemidemisemiquaver,0.0
hemiepiphyte,0.0
hemigalus,0.0
hemigalus hardwickii,0.0
hemigrammus,0.0
hemimetabola,-0.0611
hemimetabolic,-0.19821
hemimetabolism,-0.05621
hemimetabolous,-0.19821
hemimetaboly,-0.05621
hemimetamorphic,-0.19821
hemimetamorphosis,-0.05621
hemimetamorphous,-0.19821
hemimorphite,0.0
hemin,0.0
heming,0.0
hemingway,0.0
hemingwayesque,0.0403
hemiparasite,0.28394
hemiparasitic,0.12208
hemiplegia,0.0
hemiplegic,0.0
hemipode,0.0
hemiprocnidae,0.0
hemiptera,0.0
hemipteran,0.0
hemipteron,0.0
hemipteronatus,0.0
hemipteronatus novacula,0.21734
hemipterous insect,0.0
hemiramphidae,-0.19821
hemisphere,0.0
hemispheric,0.0
hemispherical,0.0
hemitripterus,0.0
hemitripterus americanus,0.0
hemizygos vein,0.0
hemizygous vein,0.0
hemline,0.0
hemlock,0.0
hemlock tree,0.0
hemlock water dropwort,-0.28345
hemming-stitch,0.0
hemminge,0.0
hemochromatosis,-0.38925
hemodialysis,0.0
hemodialyzer,0.0
hemodynamic,0.0
hemodynamics,0.0
hemofil,-0.38925
hemogenesis,0.0
hemoglobin,0.0
hemoglobinemia,-0.19821
hemoglobinopathy,-0.38925
hemoglobinuria,0.0
hemolysin,0.0
hemolysis,0.0
hemolytic,-0.28345
hemolytic anemia,-0.28345
hemophile,-0.34088
hemophilia,0.0
hemophilia a,0.0
hemophilia b,-0.28345
hemophiliac,-0.34088
hemophilic,0.0
hemopoiesis,0.0
hemopoietic,0.0
hemoprotein,0.0
hemoptysis,-0.19821
hemorrhage,0.0
hemorrhagic,0.0
hemorrhagic cyst,0.0
hemorrhagic fever,0.0
hemorrhagic septicemia,-0.26536
hemorrhagic stroke,0.0
hemorrhoid,-0.34088
hemorrhoidal vein,0.0
hemorrhoidectomy,0.12208
hemosiderin,0.0
hemosiderosis,-0.07997
hemostasia,0.0
hemostasis,0.0
hemostat,0.0
hemostatic,-0.17327
hemothorax,0.0
hemp,0.00519
hemp agrimony,0.0
hemp family,0.0
hemp nettle,0.0
hemp willow,0.0
hempen,0.0
hempen necktie,-0.07997
hemstitch,0.0
hemstitching,0.0
hen,0.30932
hen harrier,0.0
hen hawk,0.0
hen of the woods,0.0
hen party,0.0
hen yard,0.0
hen-of-the-woods,0.0
hen-peck,-0.17327
henbane,0.0
henbit,0.0
hence,0.15242
henceforth,0.0
henceforward,0.0
henchman,0.0
hencoop,0.0
hendiadys,0.0
hendrik antoon lorentz,0.0
hendrik frensch verwoerd,0.0
hendrik petrus berlage,0.0
hendrik verwoerd,0.0
hendrix,0.0
henhouse,0.0
henna,0.0
henpecked,-0.28759
henri becquerel,0.0
henri bergson,0.0
henri clemens van de velde,0.0
henri emile benoit matisse,0.0
henri labrouste,0.0
henri louis bergson,0.0
henri matisse,0.0
henri pitot,0.0
henri rene albert guy de maupassant,0.0
henri rousseau,0.0
henri toulouse-lautrec,0.0
henri van de velde,0.0
henriette rosine bernard,0.0
henrik ibsen,0.0
henrik johan ibsen,0.0
henroost,0.0
henry,0.0
henry alfred kissinger,0.0
henry beauclerc,0.0
henry bolingbroke,0.0
henry cavendish,0.0
henry clay,0.0
henry clay frick,0.0
henry david thoreau,0.0
henry engelhard steinway,0.0
henry fielding,0.0
henry fonda,0.0
henry ford,0.0
henry ford ii,-0.08901
henry graham greene,0.0
henry hobson richardson,0.0
henry hubert turner,0.0
henry hudson,0.0
henry i,0.0
henry ii,0.0
henry iii,0.0
henry iv,0.0
henry james,0.0
henry john heinz,0.0
henry kenneth alfred russell,0.0
henry kissinger,0.0
henry laurens,0.0
henry le chatelier,0.0
henry lee,0.0
henry louis aaron,0.0
henry louis gehrig,0.0
henry louis mencken,0.0
henry luce,0.0
henry m. robert,0.0
henry m. stanley,0.0
henry martyn robert,0.0
henry miller,0.0
henry moore,0.0
henry morgan,0.0
henry norris russell,0.0
henry of navarre,0.0
henry oscar houghton,0.0
henry purcell,0.0
henry robinson luce,0.0
henry rowe schoolcraft,0.0
henry russell,0.0
henry spencer moore,0.0
henry steinway,0.0
henry sweet,0.0
henry the great,0.0
henry tudor,0.0
henry v,0.0
henry valentine miller,0.0
henry vi,0.0
henry vii,0.0
henry viii,0.0
henry villard,0.0
henry wadsworth longfellow,0.0
henry ward beecher,0.0
henry watson fowler,0.0
henry wheeler shaw,0.0
henry's law,0.0
henson,0.0
hep,0.17826
hepadnavirus,0.0
heparin,0.0
hepatic,0.0
hepatic artery,0.0
hepatic coma,-0.38925
hepatic duct,-0.28345
hepatic lobe,0.15793
hepatic portal vein,0.0
hepatic tanager,0.0
hepatic vein,-0.07997
hepatica,0.0
hepaticae,0.0
hepaticopsida,0.0
hepatitis,-0.62557
hepatitis a,-0.38925
hepatitis a virus,-0.34088
hepatitis b,0.0
hepatitis c,-0.07997
hepatitis delta,-0.28345
hepatocarcinoma,-0.19821
hepatocellular carcinoma,-0.19821
hepatoflavin,0.0
hepatojugular reflux,-0.07997
hepatolenticular degeneration,0.0
hepatoma,-0.19821
hepatomegaly,-0.38925
hepatotoxic,-0.34088
hepatotoxin,-0.28345
hepburn,0.0
hephaestus,0.0
hephaistos,0.0
heptad,0.0
heptadecanoic acid,-0.07997
heptagon,0.0
heptane,0.0
hepworth,0.0
hera,0.0
heracles,0.0
heracleum,0.0
heracleum sphondylium,0.0
heraclitus,0.0
herakles,0.0
herald,-0.024175
heralded,0.0
heraldic,-0.1294
heraldic bearing,0.0
heraldist,0.0
heraldry,0.0
herat,0.0
herb,0.48666000000000004
herb bennet,0.0
herb christopher,0.0
herb doctor,0.0
herb garden,-0.07997
herb mercury,0.0
herb of grace,0.0
herb paris,0.0
herb robert,0.0
herb roberts,0.0
herb simon,0.0
herb tea,0.0
herba impia,0.0
herbaceous,-0.07997
herbaceous plant,0.0
herbage,0.0
herbal,0.0
herbal medicine,0.21734
herbal tea,0.0
herbal therapy,-0.07997
herbalist,0.0
herbarium,0.0
herbart,0.0
herbert,0.0
herbert a. simon,0.0
herbert alexander simon,0.0
herbert blythe,0.0
herbert clark hoover,0.0
