neg,neu,pos,compound,line
0.171,0.829,0.0,-0.5165,The last 10 or more years of her life were marked by illness; her distinctive little fez-like cap disappeared from the British stage.
0.283,0.717,0.0,-0.7845,"And those who remember her stately, lunatic rendition of ''There are fairies in the bottom of my garden'' are no doubt disappearing too."
0.122,0.688,0.19,0.3182,"Bea Lillie epitomized the sophisticated ''music hall'' theater, a lady who could turn a phrase into a frenzy."
0.096,0.631,0.272,0.6486,"In finally giving birth to a healthy cub, Ling-Ling, the National Zoo's female panda, cheers all who worry about the future of endangered species."
0.0,1.0,0.0,0.0,"To those who tend to anthropomorphize, the news is also something more: Finally, the quintessential hard-luck lady has had a break."
0.268,0.732,0.0,-0.6705,"Ling-Ling, as her fans will recall, was abandoned by her first suitor before she was ever seduced."
0.0,0.902,0.098,0.2382,"Her second swain, the new cub's father, is a monument to sloth, and good for nothing much but eating bamboo."
0.359,0.641,0.0,-0.4215,Her two previous pregnancies ended sadly.
0.0,1.0,0.0,0.0,One cub was stillborn.
0.34,0.66,0.0,-0.5574,Another died when it was three hours old.
0.0,1.0,0.0,0.0,"This week, however, Ling-Ling gave birth to twins."
0.0,1.0,0.0,0.0,"The first was stillborn; the second, however, entered the world yelling."
0.0,0.886,0.114,0.2023,"Though it weighs only four ounces, it is said to have a fine pair of lungs."
0.0,0.424,0.576,0.6213,So far so good.
0.0,1.0,0.0,0.0,"Ling-Ling's behavior is, zoo officials report, ''appropriate.''"
0.0,1.0,0.0,0.0,"She is licking, nuzzling, carrying the cub in her mouth and, on occasion, caching it in her armpit."
0.0,0.619,0.381,0.5719,The world celebrates - and holds its breath.
0.0,1.0,0.0,0.0,"On a crowded bus from the airport into Manhattan, the driver picked up his microphone and addressed his captive audience."
0.06,0.812,0.128,0.3818,''I feel it's my duty to warn you that at Grand Central Station there are hustlers who will rip you off.''
0.0,0.944,0.056,0.0772,"He described the people who offer to carry luggage or hail a cab, how they work in pairs and grab suitcases or pick pockets."
0.0,1.0,0.0,0.0,A New Yorker noticed that her seatmate was listening intently.
0.0,1.0,0.0,0.0,''Where are you getting off?'' the New Yorker asked.
0.296,0.704,0.0,-0.2732,"''Grand Central,'' was the nervous reply."
0.0,1.0,0.0,0.0,The New Yorker asked where the traveler came from.
0.0,1.0,0.0,0.0,''Switzerland.'' It was her first visit to New York.
0.0,0.896,0.104,0.5574,"As the bus inched its way in traffic across the overpass and toward the Midtown Tunnel, the New Yorker proudly pointed out the Empire State Building and the World Trade Center towers."
0.0,0.889,0.111,0.4588,"As the bus pulled up at Grand Central, the New Yorker remembered her own first arrival 20 years before - how overwhelming it all had been."
0.0,0.788,0.212,0.6249,"So she helped the Swiss traveler with her luggage, hailed a cab and dropped off her new friend at the visitor's hotel."
0.0,1.0,0.0,0.0,The hustlers would have to wait for another pigeon.
0.0,0.858,0.142,0.5106,"Some months ago stock analysts were delighted to learn that, in the world of women's fashion, miniskirts were back in style."
0.0,1.0,0.0,0.0,"There was a correlation, said the statistical pundits, between short skirts and bull markets."
0.0,1.0,0.0,0.0,"For a while, the pundits were right: skirts rose high and so did the stock markets."
0.0,1.0,0.0,0.0,Then the stock markets plunged.
0.0,0.635,0.365,0.3182,Are hemlines sure to follow?
0.167,0.833,0.0,-0.25,Only if the worlds of fashion and finance remain too fatalistic.
0.0,1.0,0.0,0.0,Who knows if it's the markets that drive up the hemlines?
0.0,1.0,0.0,0.0,What if it's the hemlines that sustain the markets?
0.095,0.905,0.0,-0.3182,"While finance ministers struggle to coordinate fiscal and trade policies, let the ministers of fashion take a similarly activist role to keep hemlines high."
0.0,1.0,0.0,0.0,"The future of the world's economy hangs, one might say, by a thread."
0.0,1.0,0.0,0.0,"Until Nov. 1, there was one city in this world that the traveler could recognize simply by taking a deep breath."
0.132,0.719,0.15,0.0772,The air of Paris smelled like no other air because it smelled of Gauloises.
0.089,0.81,0.101,0.0772,"And the scent of Gauloises, a cigarette as unmistakably French as a Coke is unmistakably American, is like no other scent on God's earth."
0.0,1.0,0.0,0.0,"Until Nov. 1, there was one city in this world that the traveler could recognize simply by taking a deep breath."
0.132,0.719,0.15,0.0772,The air of Paris smelled like no other air because it smelled of Gauloises.
0.089,0.81,0.101,0.0772,"And the scent of Gauloises, a cigarette as unmistakably French as a Coke is unmistakably American, is like no other scent on God's earth."
0.0,1.0,0.0,0.0,"Today, however, the air of Paris -- and, indeed, of France -- is a little less distinctive."
0.0,0.932,0.068,0.2732,"A new law bans smoking in many public spaces, confines it to certain areas of offices and factories, and requires cafes, bistros and restaurants to assign no-smoking areas and install ventilation."
0.0,1.0,0.0,0.0,"That the French are making an effort to kick a habit that takes 54,000 or so French lives every year is cause for celebration."
0.0,1.0,0.0,0.0,But how now will the nose know Paris?
0.032,0.905,0.063,0.2732,"Hugh S Cunningham letter agrees that family of Lieut Michael Blassie should have final say over his burial site; proposes that in place of Blassie's remains at Vietnam Unknown Soldier site at Arlington National Cemetery, there could be buried a tablet with names of all the missing, with dates of their disappearance To the Editor: I agree that in a society founded on individual rights, the family of Lieut."
0.0,1.0,0.0,0.0,"Michael J. Blassie should have final say over his burial site (editorial, Feb. 21)."
0.0,1.0,0.0,0.0,Then perhaps the Vietnam Unknown Soldier site at Arlington National Cemetery could be transformed into a ''shrine of the missing.''
0.0,0.848,0.152,0.3612,"To the Editor: I agree that in a society founded on individual rights, the family of Lieut."
0.0,1.0,0.0,0.0,"Michael J. Blassie should have final say over his burial site (editorial, Feb. 21)."
0.0,1.0,0.0,0.0,Then perhaps the Vietnam Unknown Soldier site at Arlington National Cemetery could be transformed into a ''shrine of the missing.''
0.087,0.913,0.0,-0.296,"In place of Lieutenant Blassie's remains we could bury a tablet engraved with the names of all the missing, with the dates of their disappearance."
0.091,0.909,0.0,-0.296,"To reflect continued work in tracing the missing, a second ''tablet of the found'' might be kept in a more accessible part of the monument."
0.104,0.896,0.0,-0.296,Once a year it could be inscribed  with the names (and dates) of the missing who were accounted for that year.
0.0,0.728,0.272,0.6808,"New York State's new budget contains a welcome, overdue program to protect motorists against mislabeled and adulterated gasoline."
0.217,0.783,0.0,-0.5574,Official surveys of the state's gas stations in recent years have found rampant abuses.
0.0,1.0,0.0,0.0,These include the sale of low-octane gasoline as high-octane premium and excessive lead contamination of unleaded gasoline.
0.312,0.688,0.0,-0.7096,"Motorists pay a stiff price for this fraud, both at the pump and in repair bills."
0.161,0.839,0.0,-0.3612,"Yet New York lags behind other states in providing statewide standards, testing and enforcement."
0.0,1.0,0.0,0.0,"The new budget begins to remedy that by allocating a modest $350,000."
0.0,1.0,0.0,0.0,The Legislature now needs to work out the details of the program.
0.0,1.0,0.0,0.0,"Once it is in place, revenues from fines should be enough to cover its costs."
0.0,0.548,0.452,0.9042,State Senator Joseph Bruno and Assemblyman Jerrold Nadler deserve credit for making sure this important consumer benefit survived the budget squeeze.
0.0,1.0,0.0,0.0,"High on the reform agenda of New York City Schools Chancellor Joseph Fernandez has been elimination of the Board of Examiners, an agency that duplicates the state certification process for teachers."
0.0,1.0,0.0,0.0,"Now, finally, the State Senate may be willing to go along."
0.0,1.0,0.0,0.0,"For nearly a century, the board has tested and licensed teachers."
0.0,1.0,0.0,0.0,"Since 1984, however, the state has required all teachers to pass a national exam to qualify for certification, making the board's written test redundant."
0.0,1.0,0.0,0.0,The State Assembly has repeatedly voted to eliminate the board.
0.0,0.87,0.13,0.4019,"But in the Senate, the agency has had the unflagging support of James Donovan, chairman of the education committee."
0.077,0.839,0.084,0.0516,"Now, the majority leader, Ralph Marino, seems ready to push aggressively for a vote this week on legislation sponsored by Roy Goodman, the New York City Republican Senator."
0.0,0.932,0.068,0.2263,"Mr. Goodman's bill would abolish the board and allow the Chancellor to set criteria for testing and appointment of teachers and supervisors, in accordance with state procedures."
0.0,1.0,0.0,0.0,It's a sound proposal.
0.0,0.764,0.236,0.5719,The success of the schools depends heavily on hiring and retaining quality teachers.
0.0,1.0,0.0,0.0,It's past time for the Senate to get out of the way.
0.173,0.827,0.0,-0.5267,"Perhaps after another 40 years, no one will have to ask why there are no black managers or executives in major league baseball."
0.13,0.87,0.0,-0.4588,"But this year, the 40th since Jackie Robinson became the first black player in the majors, the question remains regrettably appropriate."
0.0,1.0,0.0,0.0,"Casting about for a reason during a television interview, Al Campanis, the Los Angeles Dodgers' vice president for personnel, inadvertently provided an answer."
0.0,0.896,0.104,0.4404,"''I truly believe,'' he said of blacks, ''that they may not have some of the necessities to be, let's say, a field manager or perhaps a general manager.''"
0.0,1.0,0.0,0.0,He was unable to say precisely what those ''necessities'' might be.
0.0,0.889,0.111,0.3612,"At one point he suggested that they are innate things, like the ''buoyancy'' that swimmers require and that blacks ''don't have.''"
0.321,0.679,0.0,-0.6369,Mr. Campanis's statements were unfortunate for the Dodgers and led to his resignation.
0.139,0.721,0.139,0.0,"But they were also fortunate, as a reminder that it isn't necessary to be malicious to be prejudiced."
0.239,0.761,0.0,-0.296,Mr. Campanis's remarks contained no hint of malice.
0.17,0.83,0.0,-0.5719,But his unwitting prejudice offers evidence of a color bar that may be every bit as hard to overcome as the blatant one Jackie Robinson conquered.
